title,description,price,restaurant_id,category_id
DAHI KADHI,DAHI KADHI,100,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
PYAJ GANTHIYA,PYAJ GANTHIYA,100,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
SEV PYAJ,SEV PYAJ,90,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
DUNGALI BATAKA,DUNGALI BATAKA,90,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
KOBIJ TAMETA,KOBIJ TAMETA,100,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
VEG.PULAV,VEG.PULAV,100,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
JIRA RICE,JIRA RICE,70,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
PLAIN RICE,PLAIN RICE,60,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
KASHMIRI PULAV,KASHMIRI PULAV,120,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
KAJU PULAV,KAJU PULAV,130,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
MASALA RICE,MASALA RICE,80,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
DAL RICE,DAL RICE,80,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
VEG.BIRIYANI,VEG.BIRIYANI,130,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
VAGHARELI KHICHADI,VAGHARELI KHICHADI,100,64144d1ff28b3cd4d9489e73,641073c1cdba633c905fa11f
VAGHARELO ROTLO,VAGHARELO ROTLO,90,64144d1ff28b3cd4d9489e73,64107306cdba633c905fa105
VAGHARELO ROTLO (DAHI MA),VAGHARELO ROTLO (DAHI MA),100,64144d1ff28b3cd4d9489e73,64107306cdba633c905fa105
DAL BATI,DAL BATI,140,64144d1ff28b3cd4d9489e73,64107353cdba633c905fa10d
SP.DAL BATI,SP.DAL BATI,160,64144d1ff28b3cd4d9489e73,64107353cdba633c905fa10d
KADHI- KHICHADI,KADHI- KHICHADI,100,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
BHAKHARI-SAK,BHAKHARI-SAK,150,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
PANJABI THALI,PANJABI THALI,170,64144d1ff28b3cd4d9489e73,641192e598868d4c3a137158
GUJARATI THALI,GUJARATI THALI,130,64144d1ff28b3cd4d9489e73,64108b3f50e487ab6de4fbdd
SPECIAL BHEL (CHEESE),SPECIAL BHEL (CHEESE),50,64114a157702dd8a5a3be88a,6410898d50e487ab6de4fb4b
FARALI BHEL (OIL),FARALI BHEL (OIL),35,64114a157702dd8a5a3be88a,6410898d50e487ab6de4fb4b
FARALI BHEL (CHEESE),FARALI BHEL (CHEESE),50,64114a157702dd8a5a3be88a,6410898d50e487ab6de4fb4b
VEGETABLE SANDWICH (OIL),VEGETABLE SANDWICH (OIL),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
VEGETABLE SANDWICH (CHEESE),VEGETABLE SANDWICH (CHEESE),70,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
VEGETABLE SANDWICH (GRILL),VEGETABLE SANDWICH (GRILL),85,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
ALOO MATAR SANDWICH (OIL),ALOO MATAR SANDWICH (OIL),30,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
ALOO MATAR SANDWICH (CHEESE),ALOO MATAR SANDWICH (CHEESE),70,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
ALOO MATAR SANDWICH (GRILL),ALOO MATAR SANDWICH (GRILL),80,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
ALOO VEG SANDWICH (OIL),ALOO VEG SANDWICH (OIL),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
ALOO VEG SANDWICH (CHEESE),ALOO VEG SANDWICH (CHEESE),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
ALOO VEG SANDWICH (GRILL),ALOO VEG SANDWICH (GRILL),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
CHOCOLATE SANDWICH (OIL),CHOCOLATE SANDWICH (OIL),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
CHOCOLATE SANDWICH (CHEESE),CHOCOLATE SANDWICH (CHEESE),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
CHEESE SANDWICH (OIL),CHEESE SANDWICH (OIL),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
CHEESE SANDWICH (CHEESE),CHEESE SANDWICH (CHEESE),40,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
CHEESE SANDWICH (GRILL),CHEESE SANDWICH (GRILL),70,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
BREAD BUTTER SANDWICH (OIL),BREAD BUTTER SANDWICH (OIL),20,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
BREAD BUTTER SANDWICH (CHEESE),BREAD BUTTER SANDWICH (CHEESE),35,64114a157702dd8a5a3be88a,64107285cdba633c905fa0de
BURGUR (OIL),BURGUR (OIL),45,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
BURGUR (CHEESE),BURGUR (CHEESE),85,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
BETHAK SPECIAL PIZZA,BETHAK SPECIAL PIZZA,160,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
BETHAK SPECIAL PIZZA (DOUBLE CHEESE),BETHAK SPECIAL PIZZA (DOUBLE CHEESE),180,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
ITALIAN PIZZA,ITALIAN PIZZA,110,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
ITALIAN PIZZA (DOUBLE CHEESE),ITALIAN PIZZA (DOUBLE CHEESE),130,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
MARGRETITA PIZZA,MARGRETITA PIZZA,130,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
MARGRETITA PIZZA (DOUBLE CHEESE),MARGRETITA PIZZA (DOUBLE CHEESE),150,64114a157702dd8a5a3be88a,641072bdcdba633c905fa0f0
BUTTER JAM MUSKABUN,BUTTER JAM MUSKABUN,20,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
BUTTER JAM MUSKABUN (CHEESE),BUTTER JAM MUSKABUN (CHEESE),40,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
BUTTER MUSKABUN,BUTTER MUSKABUN,15,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
CHOCOLATE MUSKABUN BUTTER,CHOCOLATE MUSKABUN BUTTER,30,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
CHOCOLATE MUSKABUN (CHEESE),CHOCOLATE MUSKABUN (CHEESE),50,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
BREAD PAKODA (BUTTER),BREAD PAKODA (BUTTER),30,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
BREAD PAKODA (CHEESE),BREAD PAKODA (CHEESE),55,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
MAYONISE BREAD PAKODA (BUTTER),MAYONISE BREAD PAKODA (BUTTER),45,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
MAYONISE BREAD PAKODA (CHEESE),MAYONISE BREAD PAKODA (CHEESE),60,64114a157702dd8a5a3be88a,6410a50e0111c288d05ad22e
MAGGIE (BUTTER),MAGGIE (BUTTER),45,64114a157702dd8a5a3be88a,641183a9c62a0493e3871c44
MAGGIE (VEG),MAGGIE (VEG),60,64114a157702dd8a5a3be88a,641183a9c62a0493e3871c44
BETHAK SPECIAL MILK SHAKE,BETHAK SPECIAL MILK SHAKE,100,64114a157702dd8a5a3be88a,64116f1ec62a0493e386fc28
STRAW BERRY MILK SHAKE,STRAW BERRY MILK SHAKE,100,64114a157702dd8a5a3be88a,64116f1ec62a0493e386fc28
CHOCOLATE MILK SHAKE,CHOCOLATE MILK SHAKE,100,64114a157702dd8a5a3be88a,64116f1ec62a0493e386fc28
PINEAPPLE MILK SHAKE,PINEAPPLE MILK SHAKE,100,64114a157702dd8a5a3be88a,64116f1ec62a0493e386fc28
KIT KAT MILK SHAKE,KIT KAT MILK SHAKE,100,64114a157702dd8a5a3be88a,64116f1ec62a0493e386fc28
OREO MILK SHAKE,OREO MILK SHAKE,100,64114a157702dd8a5a3be88a,64116f1ec62a0493e386fc28
DABELI (OIL),DABELI (OIL),20,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
DABELI (BUTTER),DABELI (BUTTER),25,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
DABELI (CHEESE),DABELI (CHEESE),45,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
DABELI JAMBO (OIL),DABELI JAMBO (OIL),25,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
DABELI JAMBO (BUTTER),DABELI JAMBO (BUTTER),30,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
DABELI JAMBO (CHEESE),DABELI JAMBO (CHEESE),50,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
VADAPAU (OIL),VADAPAU (OIL),25,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
VADAPAU (BUTTER),VADAPAU (BUTTER),30,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
VADAPAU (CHEESE),VADAPAU (CHEESE),45,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
VADAPAU JAMBO (OIL),VADAPAU JAMBO (OIL),30,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
VADAPAU JAMBO (BUTTER),VADAPAU JAMBO (BUTTER),35,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
VADAPAU JAMBO (CHEESE),VADAPAU JAMBO (CHEESE),50,64114a157702dd8a5a3be88a,6410742ccdba633c905fa144
PALAK PAKODA,PALAK PAKODA,30,6410ab890111c288d05adae5,6410a50e0111c288d05ad22e
MANCHURIAN DRY,MANCHURIAN DRY,80,6410ac400111c288d05adbeb,6410729ecdba633c905fa0e4
MANCHURIAN GREVY,MANCHURIAN GREVY,80,6410ac400111c288d05adbeb,6410729ecdba633c905fa0e4
SAIBABA BHEL,SAIBABA BHEL,90,6410ac400111c288d05adbeb,6410898d50e487ab6de4fb4b
BOMBEY BHEL,BOMBEY BHEL,90,6410ac400111c288d05adbeb,6410898d50e487ab6de4fb4b
MANCHURIAN NOODLES,MANCHURIAN NOODLES,80,6410ac400111c288d05adbeb,6410729ecdba633c905fa0e4
HAKKA NOODLES,HAKKA NOODLES,80,6410ac400111c288d05adbeb,6410729ecdba633c905fa0e4
SCHEZWAN NOODLES,SCHEZWAN NOODLES,80,6410ac400111c288d05adbeb,6410729ecdba633c905fa0e4
RICE,RICE,70,6410ac400111c288d05adbeb,641073c1cdba633c905fa11f
MANCHURIAN RICE,MANCHURIAN RICE,80,6410ac400111c288d05adbeb,6410729ecdba633c905fa0e4
TRIPLE RICE + SOUP,TRIPLE RICE + SOUP,160,6410ac400111c288d05adbeb,6411927d98868d4c3a136ee7
SIZVAN RICE,SIZVAN RICE,160,6410ac400111c288d05adbeb,641073c1cdba633c905fa11f
SAIBABA PULAV,SAIBABA PULAV,90,6410ac400111c288d05adbeb,641073c1cdba633c905fa11f
SPECIAL SOUP,SPECIAL SOUP,70,6410ac400111c288d05adbeb,641192cc98868d4c3a137123
RAJBHOG MATHO,RAJBHOG MATHO,280,6410af6f0111c288d05addc2,6410701fcdba633c905fa07d
KESAR PISTA SREEKHAND,KESAR PISTA SREEKHAND,280,6410af6f0111c288d05addc2,6410701fcdba633c905fa07d
AMERICAN MATHO,AMERICAN MATHO,280,6410af6f0111c288d05addc2,6410701fcdba633c905fa07d
ILAICHI SREEKHAND,ILAICHI SREEKHAND,280,6410af6f0111c288d05addc2,6410701fcdba633c905fa07d
GOLDEN PAL MATHO,GOLDEN PAL MATHO,280,6410af6f0111c288d05addc2,6410701fcdba633c905fa07d
SPECIAL LASSI,SPECIAL LASSI,50,6410af6f0111c288d05addc2,64116f1ec62a0493e386fc28
SADI LASSI,SADI LASSI,40,6410af6f0111c288d05addc2,64116f1ec62a0493e386fc28
KERI RAS,KERI RAS,150,6410af6f0111c288d05addc2,64116f1ec62a0493e386fc28
TOMATO SOUP,TOMATO SOUP,80,6411b4e92c2c37dd146d9af0,641192cc98868d4c3a137123
SWEET CORN ,SWEET CORN ,80,6411b4e92c2c37dd146d9af0,641192cc98868d4c3a137123
MANCHO,MANCHO,90,6411b4e92c2c37dd146d9af0,641192cc98868d4c3a137123
HOT N SOUR,HOT N SOUR,90,6411b4e92c2c37dd146d9af0,641192cc98868d4c3a137123
VEG.MANCHURIAN,VEG.MANCHURIAN,90,6411b4e92c2c37dd146d9af0,641192cc98868d4c3a137123
COOL RAITA,COOL RAITA,60,6411b4e92c2c37dd146d9af0,64117342c62a0493e3870b9f
PLAIN CURD,PLAIN CURD,35,6411b4e92c2c37dd146d9af0,64117342c62a0493e3870b9f
PAPINEAPPLE RAITA,PAPINEAPPLE RAITA,70,6411b4e92c2c37dd146d9af0,64117342c62a0493e3870b9f
VEG.MANCHURIAN DRY/GRAVY,VEG.MANCHURIAN DRY/GRAVY,140,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
PANEER CHILLY DRY,PANEER CHILLY DRY,170,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
BABYCORN DRY/ GRAVY,BABYCORN DRY/ GRAVY,170,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
VEG.65 DRY,VEG.65 DRY,150,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
VEG CRISPY,VEG CRISPY,160,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
GARLIC CHILLI POTATO DRY,GARLIC CHILLI POTATO DRY,150,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
SZECHWAN NOODLES,SZECHWAN NOODLES,130,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
VEG.HAKKA/ MANCHURIAN NOODLES,VEG.HAKKA/ MANCHURIAN NOODLES,140,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
VEG.FRIED RICE,VEG.FRIED RICE,120,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
SZECHWAN FRIED RICE,SZECHWAN FRIED RICE,130,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
MANCHURIAN FRIED RICE,MANCHURIAN FRIED RICE,130,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
MUSHROOM FRIED RICE,MUSHROOM FRIED RICE,150,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
CHINESE BHEL,CHINESE BHEL,140,6411b4e92c2c37dd146d9af0,6410729ecdba633c905fa0e4
FRESH GREEN SALAD,FRESH GREEN SALAD,50,6411b4e92c2c37dd146d9af0,64117342c62a0493e3870b9f
TOMATO SALAD,TOMATO SALAD,45,6411b4e92c2c37dd146d9af0,64117342c62a0493e3870b9f
ROASTED PAPAD,ROASTED PAPAD,18,6411b4e92c2c37dd146d9af0,6410748acdba633c905fa153
FRY PAPAD,FRY PAPAD,20,6411b4e92c2c37dd146d9af0,6410748acdba633c905fa153
MASALA PAPAD,MASALA PAPAD,30,6411b4e92c2c37dd146d9af0,6410748acdba633c905fa153
CHEESE MASALA PAPAD,CHEESE MASALA PAPAD,40,6411b4e92c2c37dd146d9af0,6410748acdba633c905fa153
BUTTER MILK,BUTTER MILK,16,6411b4e92c2c37dd146d9af0,64116f1ec62a0493e386fc28
SP.VEG.TULSI,SP.VEG.TULSI,170,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG.ANGARA,VEG.ANGARA,160,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG.AFLATOON,VEG.AFLATOON,200,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG.BAMBUSOOT,VEG.BAMBUSOOT,280,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG. KADAI,VEG. KADAI,160,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG. HANDI,VEG. HANDI,160,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG. KOLHAPURI,VEG. KOLHAPURI,150,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG. BALTI,VEG. BALTI,150,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG . JAIPURI,VEG . JAIPURI,150,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG. MAKHANWALA,VEG. MAKHANWALA,150,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG. CHATPATA,VEG. CHATPATA,160,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG. HYDERABADI,VEG. HYDERABADI,160,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
MUSHROOM MASALA,MUSHROOM MASALA,180,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG.TAWA MASALA,VEG.TAWA MASALA,170,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
VEG.TOOFANI,VEG.TOOFANI,160,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
NAVRATAN KORMA (SWEET),NAVRATAN KORMA (SWEET),150,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PINJABI DUM ALOO,PINJABI DUM ALOO,140,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
METHI MUTTER MALAI (SWEET),METHI MUTTER MALAI (SWEET),150,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
MIX VEG.,MIX VEG.,99,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
CHANA MASALA,CHANA MASALA,99,6411b4e92c2c37dd146d9af0,64108b3f50e487ab6de4fbdd
BHINDI MASALA,BHINDI MASALA,99,6411b4e92c2c37dd146d9af0,64108b3f50e487ab6de4fbdd
BHINDI FRY,BHINDI FRY,110,6411b4e92c2c37dd146d9af0,64108b3f50e487ab6de4fbdd
SEV TOMATO,SEV TOMATO,99,6411b4e92c2c37dd146d9af0,64108b3f50e487ab6de4fbdd
PALAIN PALAK,PALAIN PALAK,99,6411b4e92c2c37dd146d9af0,64108b3f50e487ab6de4fbdd
LASUNIYA PALAK,LASUNIYA PALAK,130,6411b4e92c2c37dd146d9af0,64108b3f50e487ab6de4fbdd
LASUNIYA BATAKA,LASUNIYA BATAKA,130,6411b4e92c2c37dd146d9af0,64108b3f50e487ab6de4fbdd
ALOO JEERA,ALOO JEERA,99,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
ALOO SUKHI BHAJI,ALOO SUKHI BHAJI,99,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
ALOO MUTTER,ALOO MUTTER,99,6411b4e92c2c37dd146d9af0,6411923298868d4c3a136d46
DAL FRY ,DAL FRY ,75,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
DAL FRY BUTTER,DAL FRY BUTTER,85,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
DAL TADAKA,DAL TADAKA,85,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
DAHI FRY,DAHI FRY,85,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
KAJU CURRY ,KAJU CURRY ,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
KAJU MASALA,KAJU MASALA,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
KAJU BUTTER MASALA,KAJU BUTTER MASALA,180,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
KHOYA KAJU (SWEET),KHOYA KAJU (SWEET),170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
SP. PANEER TULSI,SP. PANEER TULSI,180,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER ANGARA,PANEER ANGARA,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER TOOFANI,PANEER TOOFANI,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER CHATPATA,PANEER CHATPATA,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER BAMBUSOOT,PANEER BAMBUSOOT,290,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER NAZAKAT,PANEER NAZAKAT,205,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER HANDI,PANEER HANDI,160,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER TAWA MASALA,PANEER TAWA MASALA,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER KADAI,PANEER KADAI,160,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER CHINGARI,PANEER CHINGARI,190,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER PAHADI,PANEER PAHADI,210,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER TIKKA MASALA,PANEER TIKKA MASALA,150,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER BUTTER MASALA,PANEER BUTTER MASALA,150,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER BHURJI,PANEER BHURJI,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER KASTURI,PANEER KASTURI,210,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER BALTI,PANEER BALTI,150,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER PATIYALA,PANEER PATIYALA,210,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER KAJU MASALA,PANEER KAJU MASALA,175,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER MUSHROOM MASALA,PANEER MUSHROOM MASALA,180,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
SHAHI PANEER ,SHAHI PANEER ,160,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER LASUNIYA,PANEER LASUNIYA,190,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
MUTTER PANEER ,MUTTER PANEER ,130,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PALAK PANEER,PALAK PANEER,120,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER KOLHAPURI,PANEER KOLHAPURI,160,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
MALAI KOFTA (SWEET),MALAI KOFTA (SWEET),140,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
KAJU KOFTA,KAJU KOFTA,170,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
KASHMIRI KOFTA (SWEET),KASHMIRI KOFTA (SWEET),140,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
NARGISH KOFTA,NARGISH KOFTA,150,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
CHEESE KOFTA,CHEESE KOFTA,160,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
PANEER KOFTA,PANEER KOFTA,140,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
VEG. KOFTA,VEG. KOFTA,130,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
CHEESE BUTTER MASALA,CHEESE BUTTER MASALA,160,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
CHEESE PANEER MASALA,CHEESE PANEER MASALA,160,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
CHEESE KADAI,CHEESE KADAI,190,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
CHEESE KAJU MASALA,CHEESE KAJU MASALA,190,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
SP. TULSI BIRYANI,SP. TULSI BIRYANI,150,6411b4e92c2c37dd146d9af0,641192e598868d4c3a137158
SP. TULSI PULAV,SP. TULSI PULAV,130,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
VEG. PULAV,VEG. PULAV,110,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
VEG. BIRYANI,VEG. BIRYANI,120,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
VEG. HYDERABADI BIRYANI,VEG. HYDERABADI BIRYANI,130,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
VEG. HANDI DUM BIRYANI ,VEG. HANDI DUM BIRYANI ,150,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
KAJU PULAV ,KAJU PULAV ,150,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
KASHMIRI PULAV (SWEET),KASHMIRI PULAV (SWEET),120,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
MASALA RICE,MASALA RICE,75,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
JEERA RICE,JEERA RICE,65,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
PLAIN RICE,PLAIN RICE,55,6411b4e92c2c37dd146d9af0,641073c1cdba633c905fa11f
PLAIN ROTI ,PLAIN ROTI ,15,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
BUTTER ROTI,BUTTER ROTI,17,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
PLAIN PARATHA,PLAIN PARATHA,25,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
BUTTER PARATHA,BUTTER PARATHA,27,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
PLAIN NAAN,PLAIN NAAN,28,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
BUTTER NAAN,BUTTER NAAN,32,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
CHEESE NAAN,CHEESE NAAN,50,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
GARLIC NAAN,GARLIC NAAN,50,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
BUTTER KULCHA,BUTTER KULCHA,50,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
CHEESE GARLIC NAAN,CHEESE GARLIC NAAN,60,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
PLAIN CHAPATI ,PLAIN CHAPATI ,11,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
BUTTER CHAPATI,BUTTER CHAPATI,13,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
PLAIN TAWA PARATHA,PLAIN TAWA PARATHA,24,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
BUTTER TAWA PARATHA,BUTTER TAWA PARATHA,28,6411b4e92c2c37dd146d9af0,64107306cdba633c905fa105
SP.DHOSA,SP.DHOSA,110,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
PLAIN DHOSA,PLAIN DHOSA,70,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
BUTTER PLAIN DHOSA,BUTTER PLAIN DHOSA,80,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
CHEESE PLAIN DHOSA,CHEESE PLAIN DHOSA,90,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
MASALA DHOSA,MASALA DHOSA,80,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
BUTTER MASALA DHOSA,BUTTER MASALA DHOSA,90,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
CHEESE MASALA DHOSA,CHEESE MASALA DHOSA,95,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
MYSORE PLAIN DHOSA,MYSORE PLAIN DHOSA,90,6411b4e92c2c37dd146d9af0,641173c6c62a0493e3870d79
